song_title,artist,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,cluster_label_kmeans
I Wanna Be Your Dog,The Stooges,-0.7189117542101843,0.9244063078351972,0.8675132601623553,0.142685093940993,-0.4776155682160214,0.3367836450395121,-0.0547243877417487,-0.4028329612226039,0.1278619485083515,1.8201521048828344,2
Jealousy,Martin Solveig,0.1743493230517097,-1.8031619669338264,-0.2507353984167618,0.6897090618990127,-0.4687530231543171,2.840829511714777,1.2053286982906026,1.7946433225135692,-0.693138757971475,0.8568088150936704,3
Embody,Sebastian,-0.6552501035480918,0.5205522352611957,-0.7359606542038702,0.4328456334665515,-0.4816439977895232,2.9631350938917187,0.8870555217552927,1.3677307520535764,-0.8101514168866057,-0.0539148832364215,0
Love In Motion - feat. Mayer Hawthorne,Sebastian,-0.7105310676593362,0.2223215355142413,2.0087383779342467,0.2473331573764403,-0.4867747521826835,-0.7111820801397505,0.2284216489083931,0.2218075366083328,0.2017212686181906,-1.0294011556699867,3
Save the World,Swedish House Mafia,-0.580566906907553,-1.0575852175664395,0.1520355895347058,0.2425764272202836,-0.332042772264474,-0.1395644118601526,0.2225671255941984,-0.7084124853413355,0.7645892751202289,-0.3777277537537874,3
Myth,Beach House,-0.6641042969642382,-0.473550097228653,0.2352947651764629,0.8181407761152435,-0.4876866421497762,-0.8161073953757578,0.541106416825608,-0.5365240030245491,0.2409379431536683,-0.9524955989221122,3
Ready 2 Go,Martin Solveig,-0.7146886889156135,-0.9271092864271472,-0.1327554269566244,0.6611686809620725,-0.4542140546026783,0.433340683600255,0.5373808110802116,-0.5904498013984428,1.962684926607548,-1.098211390654927,3
We Are Young - The Popopopops Remix,Juveniles,0.9288805880798352,1.4835888698607371,0.5001826068256447,0.984626331580728,-0.4876675620424326,-0.3069299453654404,0.7164760015553483,-0.1433150565482398,-0.6952008202080439,1.3060991729365157,2
Bop Gun (One Nation) - Radio Edit,Ice Cube,-0.7210521592273049,1.1045873555989825,0.4117890950266912,0.4376023636227082,2.486026824835293,-0.7227689247670396,0.5964582736143577,-0.4646229385260239,0.1265122350444153,-0.6893976416267523,4
La Funky,Destructo feat. Oliver,-0.5682480291111753,0.3217317687632263,1.8848923359477163,1.0226801728299817,-0.4799960038730907,0.6586404402419883,0.5014553271067441,-0.0006363816839791,0.2391758172424185,-0.8229704507151658,3
In My Mind (Axwell Remix),Ivan Gough & Feenixpawl feat. Georgi Kay,-0.7214679213529327,0.4894865373708878,-0.0973272879146873,-0.0095302710560207,-0.4630033554903189,-0.4227983916383317,0.0605032756694461,-0.6792026778888097,-0.8852854663790515,-0.8472564160039684,2
On'n'On - Ruined by Rick Rubin,Justice,-0.6483207347876294,-1.6540466170603492,0.0237381634688958,0.5945744587758792,-0.487664522409209,-0.6075441920845531,-0.1880478504877271,0.9071145576099,-1.1563529203862273,-1.8271951154071475,3
Don't Die,Killer Mike,-0.2529617505101371,0.4273551415902729,1.354848350047314,0.5565206175266256,-0.4836582125762743,-0.5386668379112232,-0.5606084250273873,2.951801079286707,0.2394382615270729,-1.852290612872243,0
Van Vogue,Azealia Banks,-0.3384239652225064,0.29687921045098,0.4772549299241501,0.6136013794005061,-0.2628270277743043,-0.8489367884864103,0.5309940583738174,-0.635387966710021,0.1252000136211437,1.8525333919345708,2
How Do You Do?,Hot Chip,-0.612903961123044,0.9057668891010124,0.2987117438401713,0.409061982685768,-0.4016247376249621,-0.4421097993504803,0.3886226959604471,-0.6073016133902847,0.1639667836686432,0.5249006228133702,2
Night And Day,Hot Chip,-0.6718035955869742,0.3652237458096572,0.3084682020961264,0.8466811570521837,-0.4441063585818916,-0.9139518611173104,0.5323246318543161,-0.6454990539051261,0.0140361130497364,1.196812329136905,2
Don't Deny Your Heart,Hot Chip,0.3360345941291652,0.7255858413372271,-0.4128633434850962,0.5660340778389391,-0.4876866421497762,-0.3455527607897374,0.5341874347270144,-0.4140675025504984,0.0554648179844427,-0.025581257066152,2
Focused - feat. Kid Cudi,Wale,-0.7207595858796408,-2.064113829212412,-0.0430935755843967,0.0570639511301724,-0.4784578762177536,-0.7298497742614941,-0.1082134416577999,-0.660103957631389,1.8104672415080825,-0.349394127583518,3
Neptune,Lemonade,-0.7173064504473439,1.6327042197342143,0.1587065678672151,-0.5613109691701976,-0.4876866421497762,-0.594669920276454,0.4884157069978562,1.5699524959556788,-0.8091766238293187,-0.5558248325383389,0
"Function - feat. YG, IAmSu & Problem",E-40,-0.6895119824192669,-2.312639412334874,-0.1004859412750528,0.7658167443975198,0.3949056553174671,-0.3455527607897374,-0.7844108844472836,-0.5915732555312322,-1.5584550565172046,0.7434743104125926,3
Didn't You,Cloud Nothings,-0.7216642534678124,-0.6413048658363152,-0.8984056841655232,0.9227888395506908,0.0836179155468626,-0.837349943859121,0.4327977355130067,-0.6151657923198108,-0.6181171846010239,0.8487134933307362,2
Search Party,Small Black,-0.6352319271289784,1.2288501471602131,-0.28374881404035,1.0084099823615114,-0.4874218644605361,0.9032516045958704,-0.5771075361855725,-0.1163521573612929,-0.8105638293339195,1.905152983393643,2
Mi Swing es Tropical,Nickodemus,-0.7007144619153478,0.6013230497759959,1.2267094664281637,-0.7801205563534052,2.3395384767079497,-0.594669920276454,-1.0446710572328464,-0.2511666532960275,0.3095108855297579,1.7230082437276248,4
Stock Exchange,Miss Kittin,-0.5821067666321,1.3096209616750134,1.106375749413777,-0.2140696677707587,-0.4023571793655988,0.4912749067367008,-0.6404428338573147,-0.0455745469955573,-0.0320041128867524,0.7718079365828616,2
Changes,Crazy P,0.3899296844883169,-1.0824377758786858,1.2216726948535266,1.4079753154786734,2.361511728927051,-0.1266901400520535,0.2225671255941984,0.0847461324080194,0.1408341945784041,-0.1389157617472299,4
Play This (Also),J Rocc,0.1704996737403417,-0.0386303267643443,-0.4054118484921105,0.20452258597103,-0.4474023464147568,1.31522830245504,0.3457782298883861,0.0487956001587569,2.7878097575605127,-1.3936906350020235,3
Obedear,Purity Ring,-0.3418886496027375,0.5081259561050725,0.4759256124867763,0.1712254748779332,-0.264658132125896,0.175855247438274,0.3173039574057122,-0.4354131310734981,-1.4853455772206632,-0.624635067523279,2
Slow Down,Poolside,-0.7192736212454528,0.8436354933203969,0.6058816364560986,0.9275455697068477,-0.4876866421497762,-0.8566613515712697,0.9549147692607308,-0.3781169703012359,0.3906061694879207,0.2415643611106752,2
I Don't Like,Chief Keef,-0.1528708684145694,-1.809375106511888,0.3548845522488329,-0.1332052551160949,-0.4714996796817048,-0.622993318254272,0.2172448316722033,-0.6275237877804948,-0.7154465221670863,-0.9524955989221122,3
Sleeping Ute,Grizzly Bear,-0.6560200334103654,0.1726164188897488,-0.5982482459210636,0.456629284247335,-0.4876866421497762,-0.7755534391802457,-0.09730273911771,0.1206966646572818,0.232389757882073,-1.312737417372682,3
Hands On the Wheel (feat. a$Ap Rocky),ScHoolboy Q,-0.6844689418213749,-0.8214859136001005,0.0795207135473193,-0.7420667151041516,0.0909423329532297,-0.5991759154092887,-0.5233523675734216,-0.7308815679971247,-1.7303935550064036,0.9256190500786108,2
The Kids Were Wrong,Memoryhouse,1.0982651577800266,-0.4176318410260989,0.4535101496437193,-0.846714778539599,1.9440199367641229,-0.7008826626932713,-1.088846096785406,-0.6893137650839148,-0.2105787025736372,-1.4584532091054967,1
Walk With Me,Memoryhouse,-0.6876256542566966,0.4708471186367031,1.109802705376181,0.1617120145656198,-0.4847056042653848,-0.730493487851899,-0.1047539506085031,-0.4601291219948661,-0.0070344138039333,1.6137213999280136,2
Der Kommissar,After The Fire,-0.4285057591085173,-0.0448434663424058,0.1113877453258327,-0.0238004615244908,-0.2320644746675622,0.323909373231413,0.0876469746716214,-0.6544866869674417,1.665597996378936,-1.069877764484657,3
Slow Down,Clyde Carson,0.8903840949661554,0.6758807247127346,-0.083253596880472,-0.1189350646476248,-0.4876866421497762,-0.8257630992318321,0.4703199076630725,1.0756326775283185,-1.464500002610983,1.200859990018372,2
Genesis,Grimes,0.1589507258062377,-0.8276990531781621,1.0333730505135923,0.5279802365896855,2.3834849811461525,1.3860367973995849,-0.4307444533307058,-0.3927218740274988,0.3875318221533997,-0.8189227898336988,4
About to Die,Dirty Projectors,-0.5636284499375337,-0.6102391679460074,0.2782231815026655,0.903761918926064,2.167414667658321,-0.1910614990925488,-0.2740028973279486,-0.4938327459785497,-0.3620465468598051,0.1079915520222616,4
Best Night,The War On Drugs,-0.722214753319338,-1.3620290568914557,0.7161296147483915,0.3757648715926712,-0.3206899252846049,-0.7401491917079733,0.201277949906218,-0.6612274117641784,0.6924545888809746,-1.0253534947885197,3
Brothers,The War On Drugs,1.2791986754143223,-0.2250245141061912,-0.4095827343965313,1.0512205537669217,2.3651739376302348,0.3367836450395121,0.6837438939350781,-0.660103957631389,-0.0808937339137729,1.638007365216816,4
We Own The Sky,M83,-0.4019431788600782,1.4525231719704292,-0.1055349084225096,-0.7563369055726217,-0.4876866421497762,-0.5451039738152728,0.0953643008585144,-0.6769557696232308,0.3201586250785872,0.609901501324179,2
Chicken Half,Sugarman Three,-0.662564437239691,0.0297142085943328,0.5299398045063078,0.5898177286197226,-0.2060627928749587,0.0664239370694321,-0.3881661019547446,-0.6410052373739683,0.3162219608087738,1.4153860167361267,2
Two Of Hearts,Stacey Q,-0.1644198163486733,1.4028180553459368,0.2343191193508674,0.0285235701932322,-0.4748322896016018,-0.5579782456233718,-0.4043990984168298,2.232790434301456,-0.9351873725040236,1.0106199285894193,0
The Perfect Kiss,New Order,-0.616753610434412,0.4087157228560881,-0.6197002585113449,-0.3757984930800864,-0.4865476952430861,0.0020525780289368,-0.2801235353382434,0.0746350452129143,-1.5227251417635614,0.0432289779187883,2
Can I Kick It?,A Tribe Called Quest,-0.7222224526179608,-0.7469282386633618,0.9359670104007004,-0.6136350008879208,1.445959553131155,0.5298977221609981,0.2345422869186877,-0.6634743200297574,-0.3974015412067991,-1.0901160688919926,4
Sure Thing,Miguel,-0.5959655041530248,-2.834543136892045,0.0102498599300379,-2.035897317578772,-0.0408971803613792,-0.8212571040989972,-1.111465845953885,-0.6331410584444421,-0.4750850494644574,-1.6980747332883477,1
Kim & Jessie,M83,-0.398478494479847,0.3279449083412878,0.3169441252059874,0.4851696651842752,-0.4433739168412549,0.2595380141909179,0.4152341655704228,-0.6960544898806516,0.0517531059586187,0.1929924305330702,2
Outro,M83,1.5756216723896572,1.0797347972867362,-0.0824364935015358,-1.403252206809932,-0.4872984480272388,-0.7401491917079733,-0.2974209905847275,-0.5151783745015494,0.5766791673077853,0.7272836668867242,2
We Are the People,Empire of the Sun,-0.4142620566564557,-1.250192544486348,-0.3943260727987814,1.2462464901693455,-0.4825229278782874,-0.6725592647154534,0.5009230977145447,-0.5207956451654966,-0.4459162418271705,-0.4910622584348656,3
Look At Where We Are,Hot Chip,-0.4431344264917157,0.7504383996494735,1.7161665859837925,-0.7420667151041516,-0.4876866421497762,0.1565438397261254,-0.0824003161361235,0.0982275820014929,0.8373238340101211,-0.4991575801977997,2
Don't Owe You a Thang,Gary Clark Jr.,0.05885984371067,1.0735216577086746,0.48814557645236,1.1130580457969588,-0.4876866421497762,-0.6326490221103462,1.3479661754000725,0.9632872642493728,-0.671318390304507,0.4965669966431007,2
Money Trees,Kendrick Lamar,-0.7094916623452668,-0.7904202157097927,-1.4390720139920967,1.203435918763936,0.7867619865581104,-0.4485469352545299,0.7595865823235091,-0.6511163245690734,1.3638995451485425,1.8889623398677744,3
Hood Pass Intact feat. MC Eiht,Dâm-Funk,-0.4989543415065516,0.8063566558520274,0.7367767195325566,-0.4566629057347503,-0.4876866421497762,-0.2232471786127965,1.2029336660257046,-0.4612525761276555,0.6918172241896716,-1.35726168706882,3
Got No Money,FIDLAR,-0.7223190788156761,-1.6602597566384107,-1.2790904897400723,1.184408998139309,-0.0152617194390941,0.2273523346706702,0.353495556075279,-0.4309193145423402,0.17918855217859,0.4318044225396275,3
Birthday Song,2 Chainz,-0.7187693171856636,-0.8587647510684698,-1.3003717643108743,1.3413810932924797,-0.4866868591738071,-0.3841755762140346,0.9030224035212782,-0.299475181005974,-0.8667643982905943,0.3306129005029505,3
Oh,FIDLAR,-0.722487693455514,-3.0768555804364457,-1.7899874263131628,1.336624363136323,-0.3671999758150364,0.6522033043379387,0.7696989407752997,-0.4264254980111824,2.8653432976555107,0.7394266495311255,3
No Waves,FIDLAR,-0.6912828211024962,-1.3496027777353323,-1.8649414168645384,1.3794349345417332,2.7277325992454093,1.231545535702396,1.2875581393854274,-0.0410807304643995,1.1706655675616842,-0.3736800928723203,4
Wake Bake Skate,FIDLAR,-0.7217335471554169,-2.424475924739982,-0.7754743101404885,0.9703561411122578,2.6178663381499017,0.7487603428986817,0.852726725958424,-0.4781043881194973,1.6341421742610909,0.0068000299855846,4
No Ass,FIDLAR,-0.6402364712337567,-0.9519618447393928,0.6060401789027579,-0.2330965883953855,2.405458233365254,-0.5515411097193222,-0.643636210210512,-0.3871046033635515,0.3171592618253963,-1.830433244112321,4
Black Out Stout,FIDLAR,-0.2991575422465529,-1.119716613347055,-0.6608359256330157,-0.6802292230741146,-0.4876866421497762,-0.3069299453654404,-0.6662559593789911,0.8284727683146385,1.688430649143856,-1.705765288963135,3
Plague,Crystal Castles,-0.7087602289761069,-1.3806684756256404,-0.7263627383945744,-0.3853119533923999,1.456946179240706,-0.4807326147747774,-0.6047834645799471,-0.4578822137292872,0.3142348826535346,-0.5922537804715426,4
Kerosene,Crystal Castles,-0.7219144806730513,-0.1380405600133293,-0.8218174868562754,-0.256880239176169,-0.4595975013963581,-0.0236959655872612,-0.1350910259638754,-0.4713636633227606,0.6879930360418524,0.0918009084963932,3
Wrath Of God,Crystal Castles,-0.718907904560873,-2.1262452249930277,-1.2751635152920504,0.3995485223734547,2.6544884251817376,-0.2618699940370936,0.2827090469127438,-0.6174127005853898,1.3712104930781963,0.2010877522960044,4
Pale Flesh,Crystal Castles,-0.3222554381147609,-2.343705110225182,-0.6291274363011616,-0.4471494454224369,-0.4861485144944391,-0.6674095559922137,0.0426735910307625,-0.684819948552757,1.8846264979432408,0.0351336561558541,3
Past Lives,DIIV,-0.7213062360818552,1.2599158450505208,1.841280967543597,1.0464638236107648,2.8412610690441005,-0.6493855754608749,-0.0342335561420674,-0.4275489521439719,-0.3237296813002843,-0.9241619727518426,4
Pictures Of Matchstick Men,Status Quo,2.5649815454112304,-1.641620337904226,2.804706829173526,-2.159572301638846,2.44208032039709,-0.500044022486926,-0.8594552287474152,-0.7039186688101777,-1.45681413427468,-1.7114320141971888,1
Get Up,Craig Bratley,-0.5794120121141424,0.1229113022652563,-0.4393643232228343,1.0226801728299817,-0.4602933210499631,-0.7826342886747002,0.3444476564078873,-0.4702402091899711,0.4624034273611915,1.690626956675888,2
Cloud Atlas End Title,Tom Tykwer,-0.6837375084522149,0.2036821167800566,0.0143109856790792,-0.1902860169899752,-0.4870054713309841,-0.6468107210992552,0.7446841593419226,0.839707309642533,-1.2513952434717313,0.8649041368566045,2
Keep You,Wild Belle,-0.5135830088897498,0.0421404877504559,-0.6468476036085401,-0.5042302072963173,-0.4875375902555566,-0.0236959655872612,0.3675996349685664,0.9295836402656892,2.153856841957837,-1.110354373299328,3
Anything New,Bibio,-0.0720282328758415,0.8747011912107047,1.2192335802895378,0.4280889033103948,-0.2360929042410641,-0.7974397012540141,-0.2601649331307613,0.3678565738709619,-1.2136032664815188,1.0308582329967546,2
Adorn,Miguel,-0.6552501035480918,0.6696675851346731,-0.6808366650577238,-0.0856379535545279,-0.4876866421497762,0.027801121645135,0.2127208818385073,0.1768693712967546,-1.726269430533265,-0.0134382744217507,2
Louie Louie,Toots & The Maytals,2.357100482597359,-0.0448434663424058,2.4650723217109083,1.0369503632984516,2.705759347026308,-0.0043845578751126,-0.7854753432316824,-0.3702527913717097,0.3042245077960083,-0.7096359460340876,4
Under Mi Sensi,Barrington Levy,-0.3973235996864366,1.5332939864852295,-0.1571587681693322,-0.6326619215125476,0.0909423329532297,-0.7060323714165108,-0.8006438809093688,1.7047669918904127,0.7942829713268242,0.4925193357616336,0
Loner,Burial,-0.7174219399266849,1.092161076442859,1.5731369079514903,-0.956119572131203,2.746043642761327,-0.691226958837197,-1.302802312449611,0.637485565740431,-0.2853753237000989,-0.7420172330858243,4
Murderer,Barrington Levy,-0.6483207347876294,-0.0262040476082211,0.9441014574716032,-0.0238004615244908,1.4093374660993194,-0.5322297020071737,-0.3306853275971972,-0.6735854072248625,0.182300391553776,0.9256190500786108,4
Space Cakes - Original,Tanner Ross,-0.6791179292785734,-0.517042074275084,0.1491086520579193,0.8324109665837136,-0.4601834547888676,1.8108877670668533,0.4987941801457466,-0.4264254980111824,-1.1458176569593923,-0.2684409099541765,3
"There, There",Radiohead,1.0212721715526671,1.2226370075821515,-0.1936601176194243,-0.0475841123052743,-0.4876866421497762,-0.5064811583909755,0.372389699498362,1.996865066415671,1.1152898234996371,1.277765546766246,0
Nightcall,Kavinsky,-0.7186153312132089,-0.1442536995913909,0.0120548047073896,0.5327369667458421,-0.4608426523554406,-0.7813468614938902,0.5025197858911433,-0.6488694163034944,0.3750844646526555,0.7596649539384609,2
Jacket & Tie,Toyan,-0.72246267073499,0.4025025832780266,-0.19024535722984,0.0760908717547992,-0.4872728125663165,-0.8540864972096499,0.2180431757605026,-0.5926967096640218,0.1643791961159569,1.8808670181048404,2
Doom And Gloom - Jeff Bhasker Mix,The Rolling Stones,-0.4034830385846254,0.6448150268224269,-0.6605188407396972,-0.2996908105815793,-0.4876866421497762,-0.8843410359586827,-0.3325481304698954,2.918097455303024,0.6904675107257354,0.4398997443025616,0
All Of Me,Tanlines,-0.3434285093272848,0.1788295584678103,0.3803611038696958,0.7563032840852064,-0.4876866421497762,4.546670526287902,1.2154410567423934,0.8060036856588493,0.6879180519605222,1.573244791113343,3
Females Welcomed (feat. Reija Lee),Trinidad James,-0.7208673760603592,-1.1818480091276709,-1.2190638803203084,1.3794349345417332,-0.4845591159172575,0.7873831583229789,0.7305800804486354,-0.4590056678620766,0.4292604634134256,-0.0701055267622898,3
Blueberry (Pills & Cocaine) (feat. Danny Brown),Darq E Freaker,-0.7225835882198602,-1.821801385668011,-1.6665682293753303,1.122571506109272,-0.4866319260432593,0.5492091298731466,0.5991194205753552,-0.2388086578353436,-0.9777033466180122,-1.268213147676544,3
Max Can't Surf,FIDLAR,-0.4377449174558005,1.825311546654123,1.885002096103096,0.4708994747158051,2.302916389676114,1.012682914964712,0.0149976626363877,-0.5376474571573384,-0.0613603807273636,1.5934830955206782,4
Wait for the Man,FIDLAR,-0.5978903288087088,0.9492588661474434,0.0047130698697833,-1.265307032281388,-0.4876866421497762,-0.5129182942950251,-0.2963565318003286,-0.0320930974020839,0.3875693141940648,-1.1305926777066635,2
Inspector Norse,Todd Terje,-0.7199627084721878,0.8747011912107047,1.858952352559696,0.3900350620611412,2.1454414154392194,-0.4807326147747774,-0.0909159864113158,-0.5354005488917596,-0.1356696053251815,-0.7379695722043572,4
Love Sosa,Chief Keef,-0.2029163094623532,0.4522076999025184,0.219842974413594,0.2616033478449104,-0.381116368887134,-0.4099241198302327,0.350302179722082,-0.5342770947589701,-0.5086029338188714,0.71918834512379,2
This Time Around,Softwar,-0.1875177122168812,0.5143390956831341,0.1821220676815074,0.6659254111182291,-0.2950544643623198,-0.7601043130105268,0.2513075127729723,-0.625276879514916,0.2780175713712476,0.9782386415376828,2
See Blind Through,Canyons,0.2898388023927493,0.7317989809152887,0.1734997976978071,-0.4852032866716905,1.940357728060939,-0.5772896533355203,-0.6835534146254757,-0.4915858377129708,0.6908049390917189,-1.4301195829352271,4
Vowels = space and time,Grimes,-0.2183149067078251,-0.3368610265112993,-0.90995489162601,1.0940311251723318,-0.4876571613697156,1.1478627689497525,0.6270614636658297,0.5700783177730636,-1.1082881242538345,0.3427558831473517,3
Be A Body,Grimes,-0.0912764794326815,1.2785552637847055,-0.7852307683964437,-0.8039042071341886,-0.4876866421497762,-0.9139518611173104,-0.6697154504282878,1.3003235040862091,-0.8127008756518184,0.2860886308068126,0
Unchained (The Payback / Untouchable),James Brown,-0.5489997825543353,-1.3185370798450249,-1.1481710155179743,0.2758735383133805,2.15642804154877,2.873015191235025,-0.0419508823289604,-0.6881903109511254,-1.0978278449083296,1.3141944946994495,4
Stomp - Dirty,5kinAndBone5,-0.2760596463783449,0.8933406099448894,-0.5109157489574453,0.9560859506437877,-0.4876866421497762,0.7037003915703349,0.7124842811138519,0.985756346905162,0.7258225050727288,1.1482403985593,2
Borrowed Time,Parquet Courts,-0.4223463202103285,-0.4859763763847761,-0.7114841395542428,0.4185754429980814,-0.4876866421497762,-0.6828586821619326,-0.1792660655164352,2.9405665379588126,-0.8148004299290523,0.4965669966431007,0
Young N*****,Gucci Mane,-0.3030071915579209,1.340686659565321,1.7478872708884663,-0.956119572131203,2.5226489118671283,-0.5129182942950251,-0.6484262747403072,0.4802019871499075,0.014411033456385,-0.7743985201375609,4
All Gold Everything,Trinidad James,-0.6897044648848354,0.5951099101979344,-1.1079622119306194,1.060734014079235,-0.487593255827845,-0.2876185376532918,1.173927164150831,-0.711782847739704,0.161679769188085,1.322289816462384,2
What I Might Do - Club Mix,Ben Pearce,-0.7168444925299796,-1.6043415004358568,-1.0246542539975825,0.4376023636227082,2.467715781319375,-0.5863016436011897,-0.4480419085771899,-0.6050547051247057,-1.5525313140921515,0.6746640754276522,4
I Love It (feat. Charli XCX) - Original Version,Icona Pop,-0.6533252788924079,-0.057269745498529,-0.4442425523508119,0.551763887370469,-0.4876548541782325,1.5662766027129713,0.6989124316127642,-0.5825856224689167,0.3156595801987998,-0.3736800928723203,3
Kenosha,Swearin',-0.7045256147336021,0.9865377036158128,0.768241297408012,0.0285235701932322,2.039237363046896,-0.6094753328557679,-0.4304783386346062,-0.2713888276862378,0.1651290369292551,-1.2844037912024124,4
Fineshrine,Purity Ring,-0.2029163094623532,0.812569795430089,0.2575760767185004,-0.1665023662091918,-0.4876866421497762,-0.3133670812694899,0.0522537200903537,0.5026710698056966,0.9151573104304388,-1.2196412170989392,3
Flow,Disclosure,-0.6448560504073984,0.3217317687632263,0.1788658497385824,-0.6564455722933311,-0.4586819492205622,-0.3262413530775888,-0.6835534146254757,0.3566220325430674,0.6906924629697248,-0.6732069981008839,3
C'Est La Vie,Booba,-0.6984816653147544,0.4087157228560881,-0.2107339195673458,-0.2140696677707587,-0.4876866421497762,0.6843889838581864,0.1853110681402324,-0.351154071114289,0.6916672560270113,-1.0213058339070524,3
Caramel,Booba,-0.1413219204804654,0.0918456043749484,0.9200395922978538,0.7991138554906166,-0.4876866421497762,-0.8695356233793687,0.3085221724344201,2.828221124679867,-0.8878724171849286,1.0672871809299584,0
O.G,Booba,-0.5339861502400003,-0.1504668391694524,2.573490964080209,0.4185754429980814,2.808301190715448,-0.5644153815274213,-0.0020336779139967,-0.3298084425912894,0.1639292916279781,-1.4463102264610954,4
HLM 3,Lunatic,-0.6768081396917526,-0.9022567281149008,-0.6039557740007974,0.5327369667458421,-0.4797030271768361,1.463282428248179,0.5118338002546349,-0.5174252827671283,0.6635482255283416,-0.827018111596633,3
The Mighty Ming - Original Club Mix,Funkagenda,-0.7146501924224999,1.9433611986372927,0.1177782254834833,-0.3615283026116164,1.200591570017855,-0.6352238764719661,-0.3437249477060852,1.9856305250877768,-1.0346537563879847,1.4882439126025342,0
Harlem Shake,Baauer,0.9404295360139392,0.7815040975397812,-0.1655615178422735,0.0142533797247627,-0.4876866421497762,0.826005973747276,-0.3346770480386937,2.783282959368289,-1.272465770325401,0.2537073437550765,0
Purp Walk,Lunice,-0.5486148176231986,0.8312092141642737,-1.172403618711203,0.4804129350281185,-0.4876866421497762,0.0213639857410854,-0.1151324237563935,0.6599546483962201,1.4358467711844725,0.460138048709897,2
Do You Like It? (Feat. Kool A.D),Chaz Van Queen,-0.7045641112267158,1.2599158450505208,0.4144843166198988,-1.0132003340050832,-0.4876866421497762,-0.3198042171735394,-0.0206617066409798,-0.5050672873064442,0.3894439162273099,-0.7136836069155548,2
Gucci On The Rise,Gucci Mane,-0.7121864168632245,1.800458988341877,-0.1084618458992961,-0.8039042071341886,-0.4876866421497762,-0.3198042171735394,0.4673926460059754,0.056659779088283,0.3161469767274437,-0.9767815642109148,2
Hate Bein' Sober,Chief Keef,-0.5682480291111753,0.1104850231091331,0.2556247850673094,0.095117792379426,-0.4876866421497762,-0.5515411097193222,0.4357249971701041,-0.2017346714532914,0.1643417040752923,-0.1065344746954935,2
Traffic,Lil Reese,0.1974472189199175,1.371752357455629,4.756596063432729,-0.4709330962032204,-0.4876866421497762,0.4590892272164532,0.3016031903358265,1.974395983759882,-1.26065577751596,0.2415643611106752,0
Hold Me Back,Rick Ross,-0.559008870763892,1.067308518130613,-0.8906005175607591,-0.7182830643233681,-0.4876866421497762,0.4848377708326513,0.0283033974413756,1.1767435494793694,-1.3237923739956394,0.0027523691041175,0
Oldie,Odd Future,-0.4931798675394996,1.0486690993964285,-1.5160626652044027,0.6088446492443493,-0.0299105542518284,2.7957695603864305,-0.1989585530278172,0.0791288617440721,-1.6537598238873623,0.4398997443025616,2
Started From the Bottom,Drake,-0.7208827746576046,-0.0945485829668983,1.16874390881497,1.4079753154786734,1.31778224851973,1.3731625255914857,1.5188118102961168,1.0531635948725293,1.0669250910419257,-0.0053429526588166,4
Dum Dum,Baauer,-0.7071433762653323,1.9806400361056624,-0.2469181841241193,-0.0570975726175877,-0.4876866421497762,-0.5322297020071737,0.2462513335470769,0.1656348299688601,0.5404243639848334,0.3832324919620225,2
Higher - Extended,Just Blaze and Baauer,-0.3715309493002711,0.8063566558520274,0.3624580029700181,0.0998745225355827,-0.4745026908183153,-0.8186822497373775,-1.2759247281435353,-0.2916110020764479,-0.4123983574727565,0.4884716748801666,2
"Gone, Gone",Juicy J,-0.6940930650997948,0.6758807247127346,0.0536660991690382,-2.126275190545749,-0.4294575237691573,-0.7324246286231139,-3.5096914872049,0.7610655203472712,0.2079074553278976,0.3751371701990884,2
Rock Creek Park,The Blackbyrds,-0.7221685575276016,1.4835888698607371,-0.2909442020041169,1.2652734107939725,2.500675659648026,0.8131317019391769,0.0461330820800593,1.255385338774631,0.6893802415464536,0.6949023798349876,4
Leaving Babylon,Bad Brains,-0.609054311811676,1.0859479368647975,2.2758580094094785,1.4079753154786734,-0.3664675340743997,-0.7356431965751387,-0.5733819304401757,-0.3084628140682897,0.1240002683198672,0.8649041368566045,2
Trap Shit V7,UZ,-0.5332162203777266,0.7442252600714119,2.626602683711065,0.599331188932036,2.200374545986973,-0.9957034870987396,-0.7178822104223442,-0.4500180347997609,-0.0512375297478421,1.2899085294106474,4
Good Life - Original 12'' Mix,Inner City,-0.6877796402291514,1.527080846907168,-0.2819072825445384,0.8466811570521837,-0.4876866421497762,-0.0494445092034593,1.371650383352951,0.9632872642493728,0.6903925266444052,1.5611018084689416,2
Big Fun - Original 12'' Mix,Inner City,-0.6325371726110207,0.4335682811683337,-0.3240185954918048,-1.0702810958789637,-0.4876866421497762,-0.4099241198302327,-0.7413003036791227,-0.6567335952330207,-0.4625252158417179,0.5977585186797777,2
Piss Test (feat. Juicy J & Dany Brown),A-Trak,0.9057826922116272,1.042455959818367,0.2557833275139687,-0.7468234452603083,1.200591570017855,-0.663547274449784,-0.3184440515766085,-0.600560888593548,0.2399256580557167,-0.2724885708356436,4
Can't Seem To Make You Mine,Sky Saxon & The Seeds,-0.7148811713811819,0.7193727017591656,1.8131213899023464,0.0190101098809194,-0.0848436847995821,-0.9648052347593016,-0.7202772426872421,-0.1815124970630813,0.2401881023403701,0.1848971087701361,2
